HEP_Code,Institution_raw,Year,Cohort,doctorate_by_research,masters_by_research,hdr_completions,hdr_has_suppressed_lt5,Institution_canonical,total_completions,rbg_total,rbg_rtp,rbg_rsp_like,rbg_total_covid_adj
3045,University of Tasmania,2013,non-aligned,152.0,26.0,178.0,False,University of Tasmania,,39168352,0.0,16179573.0,39168352.0
3016,University of Technology Sydney,2013,ATN,167.0,37.0,204.0,False,University of Technology Sydney,,24551728,0.0,8730584.0,24551728.0
3043,University of the Sunshine Coast,2013,RUN,19.0,5.0,24.0,False,University of the Sunshine Coast,,2583089,0.0,963831.0,2583089.0
1058,University of Wollongong,2013,non-aligned,199.0,74.0,273.0,False,University of Wollongong,,31487821,0.0,12521580.0,31487821.0
3007,Victoria University,2013,non-aligned,60.0,13.0,73.0,False,Victoria University,,10973317,0.0,3504547.0,10973317.0
3004,Western Sydney University,2013,IRU,134.0,22.0,156.0,False,Western Sydney University,,16723975,0.0,6224381.0,16723975.0
3006,Australian Catholic University,2012,non-aligned,11.0,9.0,20.0,False,Australian Catholic University,,3991937,0.0,1090519.0,3991937.0
3003,Bond University ,2012,non-aligned,23.0,0.0,23.0,False,Bond University ,,2124858,0.0,908495.0,2124858.0
2200,Central Queensland University,2012,RUN,23.0,9.0,32.0,False,Central Queensland University,,4891229,0.0,1819447.0,4891229.0
3001,Charles Darwin University,2012,non-aligned,23.0,6.0,29.0,False,Charles Darwin University,,12314562,0.0,6796001.0,12314562.0
3005,Charles Sturt University,2012,RUN,50.0,5.0,55.0,False,Charles Sturt University,,9522484,0.0,4291575.0,9522484.0
2236,Curtin University,2012,ATN,214.0,28.0,242.0,False,Curtin University,,36718312,0.0,14447241.0,36718312.0
3030,Deakin University,2012,ATN,150.0,17.0,167.0,False,Deakin University,,23843055,0.0,8708589.0,23843055.0
2235,Edith Cowan University,2012,non-aligned,61.0,29.0,90.0,False,Edith Cowan University,,10140948,0.0,3646479.0,10140948.0
2154,Federation University Australia,2012,RUN,26.0,6.0,32.0,False,Federation University Australia,,3899719,0.0,1215538.0,3899719.0
3029,Flinders University,2012,IRU,114.0,10.0,124.0,False,Flinders University,,26351518,0.0,11703507.0,26351518.0
3032,Griffith University,2012,IRU,165.0,20.0,185.0,False,Griffith University,,33577443,0.0,14270313.0,33577443.0
1019,James Cook University,2012,IRU,102.0,13.0,115.0,False,James Cook University,,19296179,0.0,8565562.0,19296179.0
3020,La Trobe University,2012,IRU,157.0,28.0,185.0,False,La Trobe University,,26332044,0.0,10757739.0,26332044.0
3025,Macquarie University,2012,non-aligned,258.0,12.0,270.0,False,Macquarie University,,28979398,0.0,10494021.0,28979398.0
3035,Monash University,2012,Go8,496.0,111.0,607.0,False,Monash University,,129000919,0.0,60547167.0,129000919.0
1034,Murdoch University,2012,IRU,100.0,11.0,111.0,False,Murdoch University,,20494504,0.0,8633148.0,20494504.0
3042,Queensland University of Technology,2012,non-aligned,245.0,80.0,325.0,False,Queensland University of Technology,,40537696,0.0,15656547.0,40537696.0
3034,Royal Melbourne Institute of Technology,2012,ATN,187.0,46.0,233.0,False,Royal Melbourne Institute of Technology,,27430586,0.0,9107276.0,27430586.0
3038,Southern Cross University,2012,RUN,40.0,5.0,45.0,False,Southern Cross University,,7824132,0.0,2535012.0,7824132.0
2177,Swinburne University of Technology,2012,non-aligned,103.0,12.0,115.0,False,Swinburne University of Technology,,14943143,0.0,5444572.0,14943143.0
3033,The Australian National University,2012,Go8,318.0,19.0,337.0,False,The Australian National University,,90297510,0.0,42889039.0,90297510.0
3010,The University of Adelaide,2012,Go8,258.0,47.0,305.0,False,The University of Adelaide,,80164798,0.0,38797505.0,80164798.0
3036,The University of Melbourne,2012,Go8,582.0,156.0,738.0,False,The University of Melbourne,,191907904,0.0,91952302.0,191907904.0
3044,The University of Notre Dame Australia,2012,non-aligned,2.0,0.0,2.0,True,The University of Notre Dame Australia,,950179,0.0,356604.0,950179.0
3019,The University of Queensland,2012,Go8,548.0,68.0,616.0,False,The University of Queensland,,153639018,0.0,73231630.0,153639018.0
3040,The University of Sydney,2012,Go8,664.0,202.0,866.0,False,The University of Sydney,,175507193,0.0,83733526.0,175507193.0
1055,The University of Western Australia,2012,Go8,302.0,63.0,365.0,False,The University of Western Australia,,84766055,0.0,39274889.0,84766055.0
2241,University of Canberra,2012,IRU,41.0,7.0,48.0,False,University of Canberra,,7315323,0.0,3099959.0,7315323.0
4331,University of Divinity,2012,non-aligned,9.0,9.0,18.0,False,University of Divinity,,1520341,0.0,333539.0,1520341.0
3039,University of New England,2012,RUN,62.0,15.0,77.0,False,University of New England,,14539134,0.0,4828382.0,14539134.0
3013,University of New South Wales,2012,Go8,550.0,136.0,686.0,False,University of New South Wales,,152734395,0.0,70877119.0,152734395.0
3014,University of Newcastle,2012,ATN,149.0,20.0,169.0,False,University of Newcastle,,39455778,0.0,18319596.0,39455778.0
3027,University of South Australia,2012,ATN,160.0,13.0,173.0,False,University of South Australia,,30521585,0.0,12600622.0,30521585.0
2201,University of Southern Queensland,2012,RUN,62.0,16.0,78.0,False,University of Southern Queensland,,6095348,0.0,2183260.0,6095348.0
3045,University of Tasmania,2012,non-aligned,172.0,32.0,204.0,False,University of Tasmania,,37410679,0.0,16166259.0,37410679.0
3016,University of Technology Sydney,2012,ATN,113.0,39.0,152.0,False,University of Technology Sydney,,23719798,0.0,8691909.0,23719798.0
3043,University of the Sunshine Coast,2012,RUN,22.0,0.0,22.0,False,University of the Sunshine Coast,,2337912,0.0,960946.0,2337912.0
1058,University of Wollongong,2012,non-aligned,172.0,55.0,227.0,False,University of Wollongong,,29482051,0.0,12119961.0,29482051.0
3007,Victoria University,2012,non-aligned,77.0,10.0,87.0,False,Victoria University,,10408683,0.0,3328245.0,10408683.0
3004,Western Sydney University,2012,IRU,90.0,18.0,108.0,False,Western Sydney University,,16769710,0.0,6287407.0,16769710.0
3006,Australian Catholic University,2011,non-aligned,34.0,8.0,42.0,False,Australian Catholic University,,3469703,0.0,873452.0,3469703.0
3003,Bond University ,2011,non-aligned,8.0,2.0,10.0,True,Bond University ,,1761800,0.0,729161.0,1761800.0
2200,Central Queensland University,2011,RUN,32.0,13.0,45.0,False,Central Queensland University,,4722201,0.0,1738135.0,4722201.0
3001,Charles Darwin University,2011,non-aligned,23.0,2.0,25.0,True,Charles Darwin University,,10948822,0.0,5964291.0,10948822.0
3005,Charles Sturt University,2011,RUN,57.0,2.0,59.0,True,Charles Sturt University,,8971550,0.0,3925286.0,8971550.0
2236,Curtin University,2011,ATN,188.0,34.0,222.0,False,Curtin University,,34479470,0.0,13640920.0,34479470.0
3030,Deakin University,2011,ATN,115.0,2.0,117.0,True,Deakin University,,21862787,0.0,7897557.0,21862787.0
2235,Edith Cowan University,2011,non-aligned,55.0,22.0,77.0,False,Edith Cowan University,,9492334,0.0,3185401.0,9492334.0
2154,Federation University Australia,2011,RUN,26.0,2.0,28.0,True,Federation University Australia,,3847889,0.0,1268132.0,3847889.0
3029,Flinders University,2011,IRU,122.0,14.0,136.0,False,Flinders University,,25109119,0.0,11102810.0,25109119.0
3032,Griffith University,2011,IRU,176.0,23.0,199.0,False,Griffith University,,30494077,0.0,12566894.0,30494077.0
1019,James Cook University,2011,IRU,103.0,13.0,116.0,False,James Cook University,,18186042,0.0,7911153.0,18186042.0
3020,La Trobe University,2011,IRU,155.0,19.0,174.0,False,La Trobe University,,25378511,0.0,10451438.0,25378511.0
3025,Macquarie University,2011,non-aligned,228.0,16.0,244.0,False,Macquarie University,,27050258,0.0,10117360.0,27050258.0
3035,Monash University,2011,Go8,503.0,123.0,626.0,False,Monash University,,118434607,0.0,54260225.0,118434607.0
1034,Murdoch University,2011,IRU,86.0,17.0,103.0,False,Murdoch University,,19488219,0.0,8175676.0,19488219.0
3042,Queensland University of Technology,2011,non-aligned,217.0,77.0,294.0,False,Queensland University of Technology,,37042437,0.0,14553622.0,37042437.0
3034,Royal Melbourne Institute of Technology,2011,ATN,173.0,58.0,231.0,False,Royal Melbourne Institute of Technology,,27074053,0.0,8542919.0,27074053.0
3038,Southern Cross University,2011,RUN,39.0,2.0,41.0,True,Southern Cross University,,7318749,0.0,2338445.0,7318749.0
2177,Swinburne University of Technology,2011,non-aligned,85.0,6.0,91.0,False,Swinburne University of Technology,,13861817,0.0,4942472.0,13861817.0
3033,The Australian National University,2011,Go8,327.0,24.0,351.0,False,The Australian National University,,82641909,0.0,38064948.0,82641909.0
3010,The University of Adelaide,2011,Go8,250.0,44.0,294.0,False,The University of Adelaide,,73929572,0.0,35652921.0,73929572.0
3036,The University of Melbourne,2011,Go8,610.0,167.0,777.0,False,The University of Melbourne,,181074420,0.0,85328092.0,181074420.0
3044,The University of Notre Dame Australia,2011,non-aligned,2.0,2.0,4.0,True,The University of Notre Dame Australia,,834635,0.0,304470.0,834635.0
3019,The University of Queensland,2011,Go8,496.0,57.0,553.0,False,The University of Queensland,,138918181,0.0,63655179.0,138918181.0
3040,The University of Sydney,2011,Go8,587.0,203.0,790.0,False,The University of Sydney,,165580881,0.0,78298616.0,165580881.0
1055,The University of Western Australia,2011,Go8,246.0,65.0,311.0,False,The University of Western Australia,,80568794,0.0,36796776.0,80568794.0
2241,University of Canberra,2011,IRU,26.0,10.0,36.0,False,University of Canberra,,6761494,0.0,2881221.0,6761494.0
4331,University of Divinity,2011,non-aligned,5.0,2.0,7.0,True,University of Divinity,,1267872,0.0,312212.0,1267872.0
3039,University of New England,2011,RUN,75.0,18.0,93.0,False,University of New England,,14334572,0.0,4725462.0,14334572.0
3013,University of New South Wales,2011,Go8,502.0,152.0,654.0,False,University of New South Wales,,137808179,0.0,62448118.0,137808179.0
3014,University of Newcastle,2011,ATN,102.0,27.0,129.0,False,University of Newcastle,,36939385,0.0,16933413.0,36939385.0
3027,University of South Australia,2011,ATN,141.0,17.0,158.0,False,University of South Australia,,28012407,0.0,11690229.0,28012407.0
2201,University of Southern Queensland,2011,RUN,40.0,7.0,47.0,False,University of Southern Queensland,,5065955,0.0,1768977.0,5065955.0
3045,University of Tasmania,2011,non-aligned,150.0,30.0,180.0,False,University of Tasmania,,35557336,0.0,16308653.0,35557336.0
3016,University of Technology Sydney,2011,ATN,128.0,33.0,161.0,False,University of Technology Sydney,,22118548,0.0,8251665.0,22118548.0
3043,University of the Sunshine Coast,2011,RUN,15.0,6.0,21.0,False,University of the Sunshine Coast,,1816499,0.0,733509.0,1816499.0
1058,University of Wollongong,2011,non-aligned,169.0,58.0,227.0,False,University of Wollongong,,27569007,0.0,11459912.0,27569007.0
3007,Victoria University,2011,non-aligned,71.0,6.0,77.0,False,Victoria University,,9453935,0.0,2827764.0,9453935.0
3004,Western Sydney University,2011,IRU,86.0,25.0,111.0,False,Western Sydney University,,16021848,0.0,5715737.0,16021848.0
3006,Australian Catholic University,2010,non-aligned,30.0,7.0,37.0,False,Australian Catholic University,,3422185,0.0,1060967.0,3422185.0
3003,Bond University ,2010,non-aligned,12.0,2.0,14.0,True,Bond University ,,1691852,0.0,769700.0,1691852.0
2200,Central Queensland University,2010,RUN,23.0,9.0,32.0,False,Central Queensland University,,4848913,0.0,1868925.0,4848913.0
3001,Charles Darwin University,2010,non-aligned,19.0,2.0,21.0,True,Charles Darwin University,,10035319,0.0,5469603.0,10035319.0
3005,Charles Sturt University,2010,RUN,39.0,2.0,41.0,True,Charles Sturt University,,8674348,0.0,3959978.0,8674348.0
2236,Curtin University,2010,ATN,169.0,31.0,200.0,False,Curtin University,,31598803,0.0,12135187.0,31598803.0
3030,Deakin University,2010,ATN,127.0,13.0,140.0,False,Deakin University,,20193168,0.0,7331717.0,20193168.0
2235,Edith Cowan University,2010,non-aligned,51.0,19.0,70.0,False,Edith Cowan University,,8873313,0.0,2855318.0,8873313.0
2154,Federation University Australia,2010,RUN,25.0,5.0,30.0,False,Federation University Australia,,4032310,0.0,1507366.0,4032310.0
3029,Flinders University,2010,IRU,89.0,10.0,99.0,False,Flinders University,,23896412,0.0,10492601.0,23896412.0
3032,Griffith University,2010,IRU,157.0,15.0,172.0,False,Griffith University,,27704062,0.0,10596821.0,27704062.0
1019,James Cook University,2010,IRU,80.0,7.0,87.0,False,James Cook University,,17849781,0.0,7503782.0,17849781.0
3020,La Trobe University,2010,IRU,128.0,24.0,152.0,False,La Trobe University,,24499954,0.0,9617986.0,24499954.0
3025,Macquarie University,2010,non-aligned,166.0,18.0,184.0,False,Macquarie University,,25529488,0.0,9976423.0,25529488.0
3035,Monash University,2010,Go8,424.0,100.0,524.0,False,Monash University,,111235395,0.0,51146445.0,111235395.0
1034,Murdoch University,2010,IRU,89.0,17.0,106.0,False,Murdoch University,,19107777,0.0,7794420.0,19107777.0
3042,Queensland University of Technology,2010,non-aligned,206.0,71.0,277.0,False,Queensland University of Technology,,32735049,0.0,12476934.0,32735049.0
3034,Royal Melbourne Institute of Technology,2010,ATN,143.0,62.0,205.0,False,Royal Melbourne Institute of Technology,,26765383,0.0,8011150.0,26765383.0
3038,Southern Cross University,2010,RUN,45.0,7.0,52.0,False,Southern Cross University,,7132724,0.0,2483500.0,7132724.0
2177,Swinburne University of Technology,2010,non-aligned,82.0,7.0,89.0,False,Swinburne University of Technology,,13058678,0.0,4693757.0,13058678.0
3033,The Australian National University,2010,Go8,301.0,26.0,327.0,False,The Australian National University,,79955528,0.0,37209611.0,79955528.0
3010,The University of Adelaide,2010,Go8,272.0,34.0,306.0,False,The University of Adelaide,,68866781,0.0,32659241.0,68866781.0
3036,The University of Melbourne,2010,Go8,566.0,161.0,727.0,False,The University of Melbourne,,168915292,0.0,78123997.0,168915292.0
3044,The University of Notre Dame Australia,2010,non-aligned,6.0,2.0,8.0,True,The University of Notre Dame Australia,,963209,0.0,477947.0,963209.0
3019,The University of Queensland,2010,Go8,474.0,61.0,535.0,False,The University of Queensland,,130579911,0.0,59876487.0,130579911.0
3040,The University of Sydney,2010,Go8,573.0,202.0,775.0,False,The University of Sydney,,155842977,0.0,73475040.0,155842977.0
1055,The University of Western Australia,2010,Go8,235.0,53.0,288.0,False,The University of Western Australia,,77863119,0.0,35855419.0,77863119.0
2241,University of Canberra,2010,IRU,38.0,2.0,40.0,True,University of Canberra,,6407751,0.0,2698487.0,6407751.0
4331,University of Divinity,2010,non-aligned,10.0,17.0,27.0,False,University of Divinity,,1316971,0.0,484282.0,1316971.0
3039,University of New England,2010,RUN,59.0,27.0,86.0,False,University of New England,,14766983,0.0,5095702.0,14766983.0
3013,University of New South Wales,2010,Go8,471.0,138.0,609.0,False,University of New South Wales,,122989645,0.0,53398039.0,122989645.0
3014,University of Newcastle,2010,ATN,113.0,24.0,137.0,False,University of Newcastle,,34376334,0.0,15331935.0,34376334.0
3027,University of South Australia,2010,ATN,159.0,16.0,175.0,False,University of South Australia,,25137681,0.0,10106299.0,25137681.0
2201,University of Southern Queensland,2010,RUN,46.0,15.0,61.0,False,University of Southern Queensland,,4725907,0.0,1782213.0,4725907.0
3045,University of Tasmania,2010,non-aligned,178.0,39.0,217.0,False,University of Tasmania,,35020185,0.0,16651981.0,35020185.0
3016,University of Technology Sydney,2010,ATN,140.0,27.0,167.0,False,University of Technology Sydney,,20936542,0.0,8282628.0,20936542.0
3043,University of the Sunshine Coast,2010,RUN,13.0,2.0,15.0,True,University of the Sunshine Coast,,1718326,0.0,810203.0,1718326.0
1058,University of Wollongong,2010,non-aligned,135.0,33.0,168.0,False,University of Wollongong,,25678732,0.0,10528886.0,25678732.0
3007,Victoria University,2010,non-aligned,80.0,12.0,92.0,False,Victoria University,,8914126,0.0,2664355.0,8914126.0
