HEP Code,Institution,Year,State,Cohort,Category,SubCategory,Amount
3007,Victoria University,2008,VIC,non-aligned,1,Other Australian Competitive Grants,0.0
3007,Victoria University,2008,VIC,non-aligned,2,Local Government,92460.0
3007,Victoria University,2008,VIC,non-aligned,2,State Government,2135636.0
3007,Victoria University,2008,VIC,non-aligned,2,Commonwealth Government,2271141.0
3007,Victoria University,2008,VIC,non-aligned,3,Australian Contracts,1135828.0
3007,Victoria University,2008,VIC,non-aligned,3,Australian Grants,14004.0
3007,Victoria University,2008,VIC,non-aligned,3,Australian Donations Bequests and Foundations,1785098.0
3007,Victoria University,2008,VIC,non-aligned,3,Australian Domestic HDR Fees,
3007,Victoria University,2008,VIC,non-aligned,3,International Competitive,0.0
3007,Victoria University,2008,VIC,non-aligned,3,International other,1552078.0
3007,Victoria University,2008,VIC,non-aligned,3,International HDR fees,
3007,Victoria University,2008,VIC,non-aligned,4,CRC Partner Funding,0.0
3007,Victoria University,2008,VIC,non-aligned,4,CRC Non-partner Funding,0.0
3007,Victoria University,2008,VIC,non-aligned,4,CRC Australian Government Funding,451148.0
3004,Western Sydney University,2008,NSW,IRU,1,Commonwealth National Health and Medical Research Council,302240.0
3004,Western Sydney University,2008,NSW,IRU,1,Commonwealth Australian Research Council,5496501.0
3004,Western Sydney University,2008,NSW,IRU,1,Commonwealth Rural R&D,350052.0
3004,Western Sydney University,2008,NSW,IRU,1,Commonwealth other,694609.0
3004,Western Sydney University,2008,NSW,IRU,1,Other Australian Competitive Grants,45745.0
3004,Western Sydney University,2008,NSW,IRU,2,Local Government,216748.0
3004,Western Sydney University,2008,NSW,IRU,2,State Government,4252507.0
3004,Western Sydney University,2008,NSW,IRU,2,Commonwealth Government,2585398.0
3004,Western Sydney University,2008,NSW,IRU,3,Australian Contracts,1449446.0
3004,Western Sydney University,2008,NSW,IRU,3,Australian Grants,57592.0
3004,Western Sydney University,2008,NSW,IRU,3,Australian Donations Bequests and Foundations,867717.0
3004,Western Sydney University,2008,NSW,IRU,3,Australian Domestic HDR Fees,
3004,Western Sydney University,2008,NSW,IRU,3,International Competitive,245167.0
3004,Western Sydney University,2008,NSW,IRU,3,International other,579136.0
3004,Western Sydney University,2008,NSW,IRU,3,International HDR fees,
3004,Western Sydney University,2008,NSW,IRU,4,CRC Partner Funding,0.0
3004,Western Sydney University,2008,NSW,IRU,4,CRC Non-partner Funding,0.0
3004,Western Sydney University,2008,NSW,IRU,4,CRC Australian Government Funding,440445.0
3006,Australian Catholic University,2007,OTHER,non-aligned,1,Commonwealth National Health and Medical Research Council,134320.0
3006,Australian Catholic University,2007,OTHER,non-aligned,1,Commonwealth Australian Research Council,621779.0
3006,Australian Catholic University,2007,OTHER,non-aligned,1,Commonwealth Rural R&D,0.0
3006,Australian Catholic University,2007,OTHER,non-aligned,1,Commonwealth other,0.0
3006,Australian Catholic University,2007,OTHER,non-aligned,1,Other Australian Competitive Grants,0.0
3006,Australian Catholic University,2007,OTHER,non-aligned,2,Local Government,19996.0
3006,Australian Catholic University,2007,OTHER,non-aligned,2,State Government,268340.0
3006,Australian Catholic University,2007,OTHER,non-aligned,2,Commonwealth Government,501686.0
3006,Australian Catholic University,2007,OTHER,non-aligned,3,Australian Contracts,599581.0
3006,Australian Catholic University,2007,OTHER,non-aligned,3,Australian Grants,0.0
3006,Australian Catholic University,2007,OTHER,non-aligned,3,Australian Donations Bequests and Foundations,451925.0
3006,Australian Catholic University,2007,OTHER,non-aligned,3,Australian Domestic HDR Fees,
3006,Australian Catholic University,2007,OTHER,non-aligned,3,International Competitive,0.0
3006,Australian Catholic University,2007,OTHER,non-aligned,3,International other,0.0
3006,Australian Catholic University,2007,OTHER,non-aligned,3,International HDR fees,
3006,Australian Catholic University,2007,OTHER,non-aligned,4,CRC Partner Funding,0.0
3006,Australian Catholic University,2007,OTHER,non-aligned,4,CRC Non-partner Funding,0.0
3006,Australian Catholic University,2007,OTHER,non-aligned,4,CRC Australian Government Funding,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,1,Commonwealth National Health and Medical Research Council,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,1,Commonwealth Australian Research Council,319635.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,1,Commonwealth Rural R&D,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,1,Commonwealth other,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,1,Other Australian Competitive Grants,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,2,Local Government,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,2,State Government,62648.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,2,Commonwealth Government,594465.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,3,Australian Contracts,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,3,Australian Grants,20000.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,3,Australian Donations Bequests and Foundations,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,3,Australian Domestic HDR Fees,
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,3,International Competitive,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,3,International other,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,3,International HDR fees,
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,4,CRC Partner Funding,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,4,CRC Non-partner Funding,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2007,NT,non-aligned,4,CRC Australian Government Funding,0.0
3003,Bond University ,2007,QLD,non-aligned,1,Commonwealth National Health and Medical Research Council,465056.0
3003,Bond University ,2007,QLD,non-aligned,1,Commonwealth Australian Research Council,68109.0
3003,Bond University ,2007,QLD,non-aligned,1,Commonwealth Rural R&D,0.0
3003,Bond University ,2007,QLD,non-aligned,1,Commonwealth other,239497.0
3003,Bond University ,2007,QLD,non-aligned,1,Other Australian Competitive Grants,0.0
3003,Bond University ,2007,QLD,non-aligned,2,Local Government,13590.0
3003,Bond University ,2007,QLD,non-aligned,2,State Government,421797.0
3003,Bond University ,2007,QLD,non-aligned,2,Commonwealth Government,95041.0
3003,Bond University ,2007,QLD,non-aligned,3,Australian Contracts,89726.0
3003,Bond University ,2007,QLD,non-aligned,3,Australian Grants,46636.0
3003,Bond University ,2007,QLD,non-aligned,3,Australian Donations Bequests and Foundations,93764.0
3003,Bond University ,2007,QLD,non-aligned,3,Australian Domestic HDR Fees,
3003,Bond University ,2007,QLD,non-aligned,3,International Competitive,46526.0
3003,Bond University ,2007,QLD,non-aligned,3,International other,12244.0
3003,Bond University ,2007,QLD,non-aligned,3,International HDR fees,
3003,Bond University ,2007,QLD,non-aligned,4,CRC Partner Funding,0.0
3003,Bond University ,2007,QLD,non-aligned,4,CRC Non-partner Funding,0.0
3003,Bond University ,2007,QLD,non-aligned,4,CRC Australian Government Funding,0.0
2200,Central Queensland University,2007,QLD,RUN,1,Commonwealth National Health and Medical Research Council,276249.0
2200,Central Queensland University,2007,QLD,RUN,1,Commonwealth Australian Research Council,170870.0
2200,Central Queensland University,2007,QLD,RUN,1,Commonwealth Rural R&D,117063.0
2200,Central Queensland University,2007,QLD,RUN,1,Commonwealth other,9082.0
2200,Central Queensland University,2007,QLD,RUN,1,Other Australian Competitive Grants,195244.0
2200,Central Queensland University,2007,QLD,RUN,2,Local Government,232270.0
2200,Central Queensland University,2007,QLD,RUN,2,State Government,1117228.0
2200,Central Queensland University,2007,QLD,RUN,2,Commonwealth Government,635747.0
2200,Central Queensland University,2007,QLD,RUN,3,Australian Contracts,2550534.0
2200,Central Queensland University,2007,QLD,RUN,3,Australian Grants,0.0
2200,Central Queensland University,2007,QLD,RUN,3,Australian Donations Bequests and Foundations,1000.0
2200,Central Queensland University,2007,QLD,RUN,3,Australian Domestic HDR Fees,
2200,Central Queensland University,2007,QLD,RUN,3,International Competitive,0.0
2200,Central Queensland University,2007,QLD,RUN,3,International other,66943.0
2200,Central Queensland University,2007,QLD,RUN,3,International HDR fees,
2200,Central Queensland University,2007,QLD,RUN,4,CRC Partner Funding,97301.0
2200,Central Queensland University,2007,QLD,RUN,4,CRC Non-partner Funding,80976.0
2200,Central Queensland University,2007,QLD,RUN,4,CRC Australian Government Funding,202980.0
3001,Charles Darwin University,2007,NT,non-aligned,1,Commonwealth National Health and Medical Research Council,5052499.0
3001,Charles Darwin University,2007,NT,non-aligned,1,Commonwealth Australian Research Council,1990607.0
3001,Charles Darwin University,2007,NT,non-aligned,1,Commonwealth Rural R&D,1279127.0
3001,Charles Darwin University,2007,NT,non-aligned,1,Commonwealth other,363427.0
3001,Charles Darwin University,2007,NT,non-aligned,1,Other Australian Competitive Grants,229106.0
3001,Charles Darwin University,2007,NT,non-aligned,2,Local Government,0.0
3001,Charles Darwin University,2007,NT,non-aligned,2,State Government,6923839.0
3001,Charles Darwin University,2007,NT,non-aligned,2,Commonwealth Government,2902694.0
3001,Charles Darwin University,2007,NT,non-aligned,3,Australian Contracts,0.0
3001,Charles Darwin University,2007,NT,non-aligned,3,Australian Grants,2749976.0
3001,Charles Darwin University,2007,NT,non-aligned,3,Australian Donations Bequests and Foundations,696000.0
3001,Charles Darwin University,2007,NT,non-aligned,3,Australian Domestic HDR Fees,
3001,Charles Darwin University,2007,NT,non-aligned,3,International Competitive,720101.0
3001,Charles Darwin University,2007,NT,non-aligned,3,International other,180224.0
3001,Charles Darwin University,2007,NT,non-aligned,3,International HDR fees,
3001,Charles Darwin University,2007,NT,non-aligned,4,CRC Partner Funding,240603.0
3001,Charles Darwin University,2007,NT,non-aligned,4,CRC Non-partner Funding,371450.0
3001,Charles Darwin University,2007,NT,non-aligned,4,CRC Australian Government Funding,980518.0
3005,Charles Sturt University,2007,NSW,RUN,1,Commonwealth National Health and Medical Research Council,20971.0
3005,Charles Sturt University,2007,NSW,RUN,1,Commonwealth Australian Research Council,1456000.0
3005,Charles Sturt University,2007,NSW,RUN,1,Commonwealth Rural R&D,4241606.0
3005,Charles Sturt University,2007,NSW,RUN,1,Commonwealth other,1379718.0
3005,Charles Sturt University,2007,NSW,RUN,1,Other Australian Competitive Grants,24300.0
3005,Charles Sturt University,2007,NSW,RUN,2,Local Government,14091.0
3005,Charles Sturt University,2007,NSW,RUN,2,State Government,1295613.0
3005,Charles Sturt University,2007,NSW,RUN,2,Commonwealth Government,1311109.0
3005,Charles Sturt University,2007,NSW,RUN,3,Australian Contracts,1098406.0
3005,Charles Sturt University,2007,NSW,RUN,3,Australian Grants,0.0
3005,Charles Sturt University,2007,NSW,RUN,3,Australian Donations Bequests and Foundations,0.0
3005,Charles Sturt University,2007,NSW,RUN,3,Australian Domestic HDR Fees,
3005,Charles Sturt University,2007,NSW,RUN,3,International Competitive,22561.0
3005,Charles Sturt University,2007,NSW,RUN,3,International other,126087.0
3005,Charles Sturt University,2007,NSW,RUN,3,International HDR fees,
3005,Charles Sturt University,2007,NSW,RUN,4,CRC Partner Funding,62858.0
3005,Charles Sturt University,2007,NSW,RUN,4,CRC Non-partner Funding,78059.0
3005,Charles Sturt University,2007,NSW,RUN,4,CRC Australian Government Funding,915052.0
2236,Curtin University,2007,WA,ATN,1,Commonwealth National Health and Medical Research Council,3402068.0
2236,Curtin University,2007,WA,ATN,1,Commonwealth Australian Research Council,7421382.0
2236,Curtin University,2007,WA,ATN,1,Commonwealth Rural R&D,555162.0
2236,Curtin University,2007,WA,ATN,1,Commonwealth other,960944.0
2236,Curtin University,2007,WA,ATN,1,Other Australian Competitive Grants,628834.0
2236,Curtin University,2007,WA,ATN,2,Local Government,102699.0
2236,Curtin University,2007,WA,ATN,2,State Government,17357489.0
2236,Curtin University,2007,WA,ATN,2,Commonwealth Government,6614154.0
2236,Curtin University,2007,WA,ATN,3,Australian Contracts,8360676.0
2236,Curtin University,2007,WA,ATN,3,Australian Grants,1543892.0
2236,Curtin University,2007,WA,ATN,3,Australian Donations Bequests and Foundations,1162142.0
2236,Curtin University,2007,WA,ATN,3,Australian Domestic HDR Fees,
2236,Curtin University,2007,WA,ATN,3,International Competitive,0.0
2236,Curtin University,2007,WA,ATN,3,International other,2261399.0
2236,Curtin University,2007,WA,ATN,3,International HDR fees,
2236,Curtin University,2007,WA,ATN,4,CRC Partner Funding,1882082.0
2236,Curtin University,2007,WA,ATN,4,CRC Non-partner Funding,1246842.0
2236,Curtin University,2007,WA,ATN,4,CRC Australian Government Funding,4562341.0
3030,Deakin University,2007,VIC,ATN,1,Commonwealth National Health and Medical Research Council,2580761.0
3030,Deakin University,2007,VIC,ATN,1,Commonwealth Australian Research Council,5719913.0
3030,Deakin University,2007,VIC,ATN,1,Commonwealth Rural R&D,1899523.0
3030,Deakin University,2007,VIC,ATN,1,Commonwealth other,519777.0
3030,Deakin University,2007,VIC,ATN,1,Other Australian Competitive Grants,396282.0
3030,Deakin University,2007,VIC,ATN,2,Local Government,101840.0
3030,Deakin University,2007,VIC,ATN,2,State Government,2894542.0
3030,Deakin University,2007,VIC,ATN,2,Commonwealth Government,2166667.0
3030,Deakin University,2007,VIC,ATN,3,Australian Contracts,5584771.0
3030,Deakin University,2007,VIC,ATN,3,Australian Grants,0.0
3030,Deakin University,2007,VIC,ATN,3,Australian Donations Bequests and Foundations,1423706.0
3030,Deakin University,2007,VIC,ATN,3,Australian Domestic HDR Fees,
3030,Deakin University,2007,VIC,ATN,3,International Competitive,546146.0
3030,Deakin University,2007,VIC,ATN,3,International other,311257.0
